032001750000900030075830064501604309000089000340175006000206093604010000013500640,932461758468957231175832964581624379726389415349175826857246193694713582213598647
000000000000060001001528076210000030860070090407000000003056048006407012520900760,658714329742369851391528476219845637865173294437692185173256948986437512524981763
600804059090030020004120600000000094010000030080346507042007160000003000038002000,621874359897635421354129678763251894415798236289346517942587163576413982138962745
904060000030000040007394600080000297793820001000910308008759026675041000129600004,914562783236178945857394612581436297793825461462917358348759126675241839129683574
000204080970580364003070150001009006300000401007063800098002647530010000006490503,615234789972581364483976152851749236369825471247163895198352647534617928726498513
900601200006005900180000406008506040400090605365240009000700594000004000007100082,954631278726485931183972456298516743471398625365247819812763594539824167647159382
854203607030071500610008230106029400385060921902180370723916040068034192091802760,854293617239671584617548239176329458385467921942185376723916845568734192491852763
060540100195300080400680090900208460800190000200005900704006350000710046013000029,368549172195372684472681593951238467846197235237465918784926351529713846613854729
003021600600843720702509104538470200200005803916002000000090040100234507370600002,493721658651843729782569134538476291247915863916382475825197346169234587374658912
070509031130020950009003047016897023700400000000002084095000000000008010000200070,678549231134726958529183647416897523782435196953612784895371462247968315361254879
740080560000105070065000009507306900004207050603004100409070001218039000076020895,741983562932165478865742319527316984184297653693854127459678231218539746376421895
007894050800326409906157802700000025208563100450900386009235764574008200002749518,327894651815326479946157832763481925298563147451972386189235764574618293632749518
913005000000074009400900001201308500500700293069400708040280037738601000092007864,913865472826174359457923681271398546584716293369452718645289137738641925192537864
000405068004020107008000000020003001006090704010087690062008040389000070700060813,291475368634829157578316429927643581856291734413587692162738945389154276745962813
917503648430900000286104300050090067608050901020461580391005876060708239870009104,917523648435986712286174395153892467648357921729461583391245876564718239872639154
458170960070089130931240708000028500805704291023010006502067010009801307010092605,458173962276589134931246758194628573865734291723915846582367419649851327317492685
510006037608127459004850006301589700807034001050000300480602015120098003076310204,512946837638127459794853126341589762867234591259761348483672915125498673976315284
000102589500406000210980040070028000060701300352040108100800200428000017000000006,643172589589436721217985643971328465864751392352649178136897254428563917795214836
943068210278409003005200004530001006406352001027604305752930008004020009300045000,943568217278419653615273894539781426486352971127694385752936148864127539391845762
050789260000250000800004900000965010160070320709120050002006100300002786086007542,453789261697251834821634975238965417165478329749123658572846193314592786986317542
530800020080020304427603108640001285008402007012598463094300002165070809270006501,531849726986127354427653198649731285358462917712598463894315672165274839273986541
005062070930087215070301006009170800160034009054000100001003082703040600002000403,415962378936487215278351946329175864167834529854629137641593782793248651582716493
000000310054900026091703008209071054076200900410809000947360005083405070002187400,728546319354918726691723548239671854876254931415839267947362185183495672562187493
100080907403100002870020003000000040320009701007001098290600030000000605685034100,152483967463197582879526413918752346326849751547361298291675834734918625685234179
000500902006900410090281057002000805057462090040010700085703000071000300039028570,718546932526937418394281657162379845857462193943815726485793261271654389639128574
980002007005870090003950862809003076650480031012507089020005608506208000430706000,984632157265871394173954862849123576657489231312567489721395648596248713438716925
041003270600000419208001000580200000102009500090008302850010903014000056020600047,941563278635827419278491635583246791162379584497158362856714923714932856329685147
981060702030040010704800930100458003075032869823670400097003124048206097002794605,981365742236947518754821936169458273475132869823679451697583124548216397312794685
001000037950007108007058400070800940800430020200009810028913670749200050613500009,481692537952347168367158492176825943895431726234769815528913674749286351613574289
000030075059060010000004020600001308904000050801200607040900000100040530007300160,468132975259867413713594826625471398974683251831259647346915782182746539597328164
020040000140870925005000000231004000097000050000602001019580004002007398368400000,826945173143876925975231846231754689697318452584692731719583264452167398368429517
000001000040705009670928000000803046056090813300040072792004301564302090130009060,925431687843765129671928435217853946456297813389146572792684351564312798138579264
082105000300006821607302504230560100500017340871234956050690208126700039000023015,982145763345976821617382594234569187569817342871234956453691278126758439798423615
000000076000050000370910800704180069000600100060230408003090000805400691040801523,581324976496758312372916845734185269258649137169237458613592784825473691947861523
900080700187609204045701086000003060000208300003904078029040800058397001001852400,962485713187639254345721986894573162576218349213964578729146835458397621631852497
006035801930870000201009573400000150800013900069527000000794306007160205004000000,746235891935871624281649573473986152852413967169527438528794316397168245614352789
000290008000000100307008600800700000701040906905800420000006094200104503003027860,614295738589673142327418659842769315731542986965831427178356294296184573453927861
703100040094802706800706000300520000259600080070004065400005000621000000000260003,763159842594832716812746539346528197259617384178394265437985621621473958985261473
710042063000096140000015708300600081024081370000000004056270000003160000087000010,719842563538796142462315798375624981624981375891537624156278439243169857987453216
001000400070010082420008670617043958038957100590080020000025093002839004009060205,861572439973416582425398671617243958238957146594681327746125893152839764389764215
426080001070000024000200587000619045000807010000050000703006498005940002009300100,426785931578193624931264587382619745654837219197452863713526498865941372249378156
000900010301068259209010800900800004057604001000030000000002038186000402002700095,548923716371468259269517843923871564857694321614235987795142638186359472432786195
000840000090036201010790650000050027003000060009087105921370040800064319000015000,562841793497536281318792654186453927753129468249687135921378546875264319634915872
726000935840397602003002070104030068080946050650870490401080527209100006508020000,726418935845397612913562874194235768387946251652871493431689527279154386568723149
012004000740261000005073000468120030097000800003009010806400007000000000954010603,312854976749261385685973241468127539197345862523689714836492157271536498954718623
500406800600752400020008057380900500790060302006130080030281000002509034009000000,573496821618752493924318657381927546795864312246135789437281965862579134159643278
710095043000642000020700050000400020670000419004059700542006080900014670007000504,716895243358642197429731856891467325675283419234159768542376981983514672167928534
170980052500400701000571469382705106001269000046010200008324010000658003430100608,174986352569432781823571469382745196751269834946813275698324517217658943435197628
495670008060000009108500076600004800014380967839001005980000600050800100340005080,495673218763218549128549376672954831514382967839761425981427653257836194346195782
030009180068730290020000705054120070070006840009470652180900567096015420040080009,437259186568731294921864735654128973372596841819473652183942567796315428245687319
009060730274580000103007250600005400980042500405678020042839010018026349390000070,859261734274583196163497258627915483981342567435678921742839615518726349396154872
050060109016040003372010006025034000800607512060200004600000308200406000007000601,458362179916748253372519486125834967843697512769251834694175328231486795587923641
006029070401876300728001060003090500000040120005060793680030005170600009030012007,356429871491876352728351964813297546967543128245168793689734215172685439534912687
140579280009241000027060009000690800000810950081000673010700390430900510098130462,143579286869241735527368149354697821276813954981452673615724398432986517798135462
980002406726340000000078003809057602657000010014000507170903280362405000490020360,983512476726349158541678923839157642657234819214896537175963284362485791498721365
200100006400000030000380702048003070000005090501070000300608000790400000810002065,239147856487526139165389742948263571673815294521974683352698417796451328814732965
700010900621700000090305067100000200960031580005006030010850000079403000040090300,753614928621789453498325167134578296967231584285946731312857649579463812846192375
000603020002050000960700300890070050001268009000915060725046100080130502410500608,158693427372451986964782315896374251541268739237915864725846193689137542413529678
095300040600109800100000690003000107006000000050017423001470900900000070004800200,295386741647129835138745692423958167716234589859617423361472958982561374574893216
700006800561097034380100006410509000952000000070204058095008107030401000107920683,729346815561897234384152796418569372952783461673214958295638147836471529147925683
003004081076030000508020000740005800000198000000003005094386507007042000060907003,923654781476831952518729364741265839352198476689473125294386517137542698865917243
900003154000600089810459630400006391009305708730100500001530900080901405590200000,976823154354617289812459637425786391169345728738192546641538972283971465597264813
009600185500918703000000024798540010001706309600090470100400890057060030083200040,379624185524918763816357924798543612241786359635192478162435897457869231983271546
009801730078902501410507289065123498182409670004608105006094317231786004907310062,529841736678932541413567289765123498182459673394678125856294317231786954947315862
080000010602430905931200007040800306000003820060002091358000460096004000007306108,584679213672431985931258647249815376715963824863742591358127469196584732427396158
805600970209108500003590000100005027000700009000310800000261085642850090000040260,815634972269178534473592618196485327358726149724319856937261485642853791581947263
200049006007030508500087000000053160670010003010096084002008040740000635030475002,281549376467132598593687421824753169679814253315296784152368947748921635936475812
000200080610050090009608500070806009184090000003720050890034725200060900300000000,435279186618453297729618543572846319184395672963721854896134725241567938357982461
615000900030601047047000010000507001800200700759008204100030009003050120586000000,615473982938621547247985316324567891861249735759318264172834659493756128586192473
203560081600723000795008000080200007037601090100087000000000062000312079000006043,243569781618723954795148326589234617437651298126987435371495862864312579952876143
014027035600040000003916002090005800008009523306008009260754081035001270071300000,914827635627543198583916742192435867748169523356278419269754381835691274471382956
000000009040000070002008053516200000370004200409000305003620084607419002000030017,835176429941352876762948153516293748378564291429781365153627984687419532294835617
080000200300000004625400000000590803900026047801034520108640052090002416040000700,784163295319258674625479381472591863953826147861734529138647952597382416246915738
603095000502348109094067080000516200000004001800023040018002600060081903027650010,683195472572348169194267385749516238236874591851923746918432657465781923327659814
759100026280905001063400509020700943590000002030201865005002038340518600018370250,759183426284965371163427589821756943596834712437291865975642138342518697618379254
000639521600140000020070000300800096079004005500000000230000060460050230090020050,784639521653142978921578643342815796879264315516793482235487169468951237197326854
130400259000230074600005030300000041020000903008010520010007482870002390096843010,137468259985231674642975138359726841721584963468319527513697482874152396296843715
701026430800735021623008700102090500965400203300500080418269070000001800509800162,751926438894735621623148759182693547965487213347512986418269375276351894539874162
189357000672090000540006008060000040004030000807060352090048000001000060000023971,189357426672894513543216798365782149924531687817469352796148235231975864458623971
002801063560420000010003249000008007895706410107005600300050090009000024080004370,942871563563429781718563249436218957895736412127945638374152896659387124281694375
070045009005006004000200500650812003080409710900070000060084100201000045008000067,873145629125796384496238571657812493382459716914673258769584132231967845548321967
096380702003506849082907063319068020000100007700049100020605370001872050050001000,596384712173526849482917563319768425248153697765249138824695371631872954957431286
013700920000009004800402000020008000000057006609010500260940050075000060000070081,413765928752189634896432715527698143341257896689314572268941357175823469934576281
080000406401700320267084009008531090500800602009040080104025060006400000000000040,385219476491756328267384159628531794543897612719642583134925867956478231872163945
490502716700040085258016493974800621026004007080007340807009000502000030609401000,493582716761943285258716493974835621326194857185267349847359162512678934639421578
005090000007542000030700025000400630000009501350007902206970050004301007000028090,425193786867542319139786425792415638648239571351867942216974853984351267573628194
628050001010000026005600870006005132000723000200100090540980310060070200070000004,628357941317849526495612873786495132951723468234168795542986317163574289879231654
060005007000081000005670028001009050030000200000540016903000081020000005046908700,368295147792481563415673928671329854534816279289547316953762481827134695146958732
700090350042157980000000000200510800900000017000740600460085020129300000008400760,781694352342157986695238471276519834954863217813742695467985123129376548538421769
950630480634000102700425039480200305275063900061900028020000591096572043003080276,952631487634798152718425639489217365275863914361954728827346591196572843543189276
004060000100000502070000410080639270027150836060082900090210300310475009700300000,254861793138947562679523418581639274927154836463782951895216347312475689746398125
367040210500200009000560000000406078840000301000300000005000800010009000900675104,367948215584217639291563487123496578849752361756381942675124893412839756938675124
049030050003602100016750002760001400080020003092006071604073000028400030900000206,249138657573692184816754392765381429481927563392546871654273918128469735937815246
005007009080000630193006785000700246230054018614200073021000307340005890908302000,465837129782591634193426785859713246237654918614289573521948367346175892978362451
461003089007000016902816000000780354735620890040309600813007900004930062620105030,461573289387492516952816473296781354735624891148359627813267945574938162629145738
807100420504790063600405987050007349000502600000003012003071200400260000010350796,897136425524798163631425987152687349349512678786943512963871254475269831218354796
000094508081607002453028007824001650009560800675040003002070080006080295008000740,267394518981657432453128967824731659139562874675849123542976381716483295398215746
214370689903400005600910304460531207000040000527860031140002903039600702050193006,214375689983426175675918324468531297391247568527869431146782953839654712752193846
462513870180600040000204000300450090004026000815700060239800406050900000000002908,462513879183697542597284631326458197974126385815739264239875416658941723741362958
300000800004000020000901504850079030491368700003152008540890001089000040000205980,375624819914587623628931574852479136491368752763152498547893261289716345136245987
